dataset,RSE Name,dataset_size_in_rse_tb,last_access_time_of_dataset_in_rse,last_access_time_of_dataset_in_rse,#_files_of_dataset_in_rse,#_accessed_files_of_dataset_in_rse,unique_accounts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/DYJetsToLL_1J_TuneCP5_13TeV-amcatnloFXFX-pythia8/RunIIFall17MiniAODv2-PU2017_12Apr2018_94X_mc2017_realistic_v14-v1/MINIAODSIM,T2_US_MIT,4.30755,9/18/21,1631951978000,1494,1494,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/TTToSemiLeptonic_widthx1p15_TuneCP5_13TeV-powheg-pythia8/RunIIFall17MiniAODv2-PU2017_12Apr2018_94X_mc2017_realistic_v14-v1/MINIAODSIM,T1_US_FNAL_Disk,1.05559,5/22/20,1590177041000,333,333,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/VBF-EWKino_Higgsino_TuneCP2_13TeV-madgraph-pythia8/RunIIFall17MiniAODv2-PU2017_12Apr2018_GridpackScan_94X_mc2017_realistic_v14-v2/MINIAODSIM,T2_US_Nebraska,3.12601,12/11/20,1607730159000,1181,1181,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/ST_t-channel_top_4f_InclusiveDecays_TuneCP5_PSweights_13TeV-powheg-pythia8/RunIISummer16MiniAODv3-PUMoriond17_94X_mcRun2_asymptotic_v3-v1/MINIAODSIM,T2_DE_DESY,1.20611,10/7/21,1633594170000,307,307,['t2_de_desy_local_users'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/ZZTo2L2Q_13TeV_amcatnloFXFX_madspin_pythia8/RunIIFall17MiniAOD-PU2017_94X_mc2017_realistic_v11-v1/MINIAODSIM,T1_US_FNAL_Disk,1.27075,1/1/70,0,485,485,['sync_t1_us_fnal_disk'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/TTToHadronic_TuneCP5CR1_13TeV-powheg-pythia8/RunIISummer20UL18MiniAOD-106X_upgrade2018_realistic_v11_L1v1-v2/MINIAODSIM,T1_US_FNAL_Disk,4.29337,9/27/21,1632704080000,1398,1398,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/TTToSemiLeptonic_mtop175p5_TuneCP5_PSweights_13TeV-powheg-pythia8/RunIIFall17MiniAODv2-PU2017_12Apr2018_94X_mc2017_realistic_v14-v1/MINIAODSIM,T2_US_Purdue,1.05414,9/9/20,1599695897000,336,336,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/ZeroBias15/Commissioning2021-PromptReco-v1/AOD,T1_US_FNAL_Disk,1.10733,1/1/70,0,377,377,['tier0_prod'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/ZeroBias18/Commissioning2021-PromptReco-v1/AOD,T1_US_FNAL_Disk,1.10696,1/1/70,0,383,383,['tier0_prod'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/JetHT/Run2015D-16Dec2015-v1/MINIAOD,T1_US_FNAL_Disk,1.51189,1/1/70,0,1607,1607,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/DoubleEG/Run2016D-21Feb2020_UL2016_HIPM-v1/AOD,T2_IT_Pisa,10.47618,8/25/21,1629906843000,3190,3190,['crab_tape_recall'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/JetHT/Run2016D-PromptReco-v2/MINIAOD,T2_UK_London_IC,2.07885,1/1/70,0,833,833,['t2_uk_london_ic_local'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/DoubleMuon/Run2016G-03Feb2017-v1/MINIAOD,T2_BE_UCL,1.3295,5/6/20,1588763673000,355,355,['t2_be_ucl_local_users'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/DoubleMuon/Run2016G-UL2016_MiniAODv2-v1/MINIAOD,T1_US_FNAL_Disk,1.08913,10/4/21,1633355107000,308,308,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/SingleMuon/Run2016H-21Feb2020_UL2016_WMass-v2/MINIAOD,T1_US_FNAL_Disk,1.09783,1/1/70,0,356,356,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Charmonium/Run2018B-17Sep2018-v1/MINIAOD,T1_US_FNAL_Disk,1.635,12/12/20,1607799301000,643,643,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/SingleMuon/Run2018C-17Sep2018-v1/MINIAOD,T1_US_FNAL_Disk,3.64546,8/23/21,1629710747000,1556,1556,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/MinimumBias/HIRun2011-PromptReco-v1/RECO,T3_CH_CERN_OpenData,1.84573,1/1/70,0,652,652,['t3_ch_cern_opendata_local'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/DYToLL_M-50_TuneCP5_14TeV-pythia8/PhaseIITDRSpring19DR-FlatPU0To200_pilot_106X_upgrade2023_realistic_v3-v2/GEN-SIM-DIGI-RAW,T1_US_FNAL_Disk,9.99879,1/1/70,0,851,851,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/RelValQCD_FlatPt_15_3000HS_13/CMSSW_10_4_0_pre2-PU25ns_103X_upgrade2018_design_v4_RandomTEC_HS-v1/GEN-SIM-DIGI-RAW,T2_US_Wisconsin,1.27055,1/1/70,0,49,49,['sync_t2_us_wisconsin'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/BsToMuMu_TuneCP5_14TeV-pythia8/PhaseIITDRSpring19DR-PU200_106X_upgrade2023_realistic_v3-v1/GEN-SIM-DIGI-RAW,T2_US_Wisconsin,1.27045,8/23/21,1629729196000,30,30,['sync_t2_us_wisconsin'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/TTToSemiLeptonic_widthx0p7_TuneCP5_13TeV-powheg-pythia8/RunIIFall17MiniAODv2-PU2017_12Apr2018_new_pmx_94X_mc2017_realistic_v14-v1/MINIAODSIM,T1_US_FNAL_Disk,1.09004,5/21/20,1590054874000,412,412,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/TT_Mtt-700to1000_TuneCP5_13TeV-powheg-pythia8/RunIIFall17MiniAODv2-PU2017_12Apr2018_new_pmx_94X_mc2017_realistic_v14-v2/MINIAODSIM,T1_US_FNAL_Disk,2.23967,1/1/70,0,678,678,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/W2JetsToLNu_LHEWpT_50-150_TuneCP5_13TeV-amcnloFXFX-pythia8/RunIIFall17MiniAODv2-PU2017_12Apr2018_94X_mc2017_realistic_v14-v2/MINIAODSIM,T2_DE_DESY,1.53824,7/30/21,1627672329000,659,659,['t2_de_desy_local_users'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/W2JetsToLNu_NuPt-100-200_TuneCUETP8M1_13TeV-madgraphMLM-pythia8/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v1/MINIAODSIM,T2_US_Purdue,1.16101,1/1/70,0,587,587,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/TT_TuneCUETP8M2T4_13TeV-powheg-fsrdown-pythia8/RunIISummer16MiniAODv3-PUMoriond17_94X_mcRun2_asymptotic_v3_ext1-v1/MINIAODSIM,T2_DE_DESY,1.29005,5/24/20,1590295790000,248,248,['t2_de_desy_local_users'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/QCD_Pt_150toInf_fwdJet_Tune4C_HFshowerLibrary_7TeV_pythia8/Summer12-LowPU2010_DR42-PU_S0_START42_V17B-v1/AODSIM,T3_CH_CERN_OpenData,1.73701,1/1/70,0,473,473,['t3_ch_cern_opendata_local'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/QCD_Pt-15to3000_TuneZ2star_Flat_8TeV_pythia6/Summer12_DR53X-PU_RD1_START53_V7N-v1/AODSIM,T3_CH_CERN_OpenData,3.00239,1/1/70,0,1099,1099,['t3_ch_cern_opendata_local'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/TTJets_SemiLeptMGDecays_TuneP11_8TeV-madgraph-tauola/Summer12_DR53X-PU_S10_START53_V19-v1/AODSIM,T3_CH_CERN_OpenData,4.72047,1/1/70,0,1297,1297,['t3_ch_cern_opendata_local'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/VRRandom0/Commissioning2021-v1/RAW,T1_US_FNAL_Disk,1.60378,1/1/70,0,504,504,['tier0_prod'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/ZeroBias12/Commissioning2022-v1/RAW,T1_US_FNAL_Disk,1.20558,1/1/70,0,338,338,['tier0_prod'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/DoublePhoton/Run2012B-22Jan2013-v1/AOD,T3_CH_CERN_OpenData,6.28121,1/1/70,0,1612,1612,['t3_ch_cern_opendata_local'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Commissioning/Run2016B-PromptReco-v2/MINIAOD,T1_US_FNAL_Disk,1.28311,1/1/70,0,1125,1125,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/DoubleEG/Run2016C-23Sep2016-v1/MINIAOD,T2_US_Nebraska,1.23791,1/1/70,0,569,569,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/SingleElectron/Run2016D-18Apr2017-v1/MINIAOD,T2_ES_CIEMAT,3.64472,1/1/70,0,1052,1052,['t2_es_ciemat_local_users'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/MET/Run2016H-03Feb2017_ver2-v1/MINIAOD,T1_US_FNAL_Disk,1.26916,1/1/70,0,340,340,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/DoubleEG/Run2017B-31Mar2018-v1/MINIAOD,T2_DE_DESY,1.94667,1/19/38,2147483647000,578,578,['t2_de_desy_local_users'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/BTagMu/Run2018A-12Nov2019_UL2018-v1/MINIAOD,T2_US_Purdue,1.15833,12/14/20,1607984467000,480,480,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/ParkingBPH3/Run2018B-UL2018_MiniAODv2-v1/MINIAOD,T1_US_FNAL_Disk,4.98758,1/1/70,0,1496,1496,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/DoubleMuon/Run2018D-PromptReco-v2/MINIAOD,T2_DE_DESY,6.06433,1/19/38,2147483647000,2353,2353,['t2_de_desy_local_users'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/SingleElectron/CMSSW_10_2_0_pre2-101X_dataRun2_PromptLike_v9_rsb_RelVal_sigEl2017B-v1/RECO,T1_US_FNAL_Disk,1.26652,1/1/70,0,114,114,['sync_t1_us_fnal_disk'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/HIDoubleMuon/HIRun2018A-PbPb18_MiniAODv1-v1/MINIAOD,T2_US_Vanderbilt,7.34195,9/24/21,1632472936000,1927,1927,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/DisplacedMuons_Pt2to50_Dxy0to500-pythia8-gun/PhaseIISNBSpring17DR-PU200BX8ANoME0_91X_upgrade2023_realistic_v3_3000fbm1_MaskedME0-v6/GEN-SIM-RECO,T1_FR_CCIN2P3_Disk,4.9975,1/1/70,0,238,238,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Muplus_E-200To4000_Barrel-gun/Run3Winter20DRPremixMiniAOD-110X_mcRun3_2021_realistic_v6-v1/GEN-SIM-RECO,T1_DE_KIT_Disk,2.33008,1/1/70,0,123,123,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/SMS-T2qq-LLChipm_ctau-50_TuneCP2_13TeV-madgraphMLM-pythia8/RunIIAutumn18MiniAOD-PUFall18Fast_102X_upgrade2018_realistic_v15-v3/MINIAODSIM,T2_US_Florida,2.45214,5/22/20,1590171405000,1013,1013,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/TTToHadronic_hdampDOWN_TuneCP5_13TeV-powheg-pythia8/RunIIAutumn18MiniAOD-102X_upgrade2018_realistic_v15-v1/MINIAODSIM,T2_US_Vanderbilt,1.4329,7/29/21,1627558014000,729,729,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/HLTPhysics/Run2018D-PromptReco-v2/MINIAOD,T3_KR_KNU,1.26586,2/1/21,1612172568000,2007,2007,['sync_t2_kr_knu'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/QCD_HT700to1000_TuneCUETP8M1_13TeV-madgraphMLM-pythia8/RunIIFall15DR76-PU25nsData2015v1_76X_mcRun2_asymptotic_v12_ext1-v1/AODSIM,T3_US_FNALLPC,7.5543,1/1/70,0,2355,2355,['t3_us_fnallpc_local_users'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/TTTo2L2Nu_13TeV-powheg/RunIIFall15DR76-RoWHepCloudTest-v14/AODSIM,T1_US_FNAL_Disk,7.10546,1/1/70,0,2458,2458,['t1_us_fnal_disk_local'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/BsToMuMuPhi_BMuonFilter_SoftQCDnonD_TuneCUEP8M1_13TeV-pythia8-evtgen/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6_ext1-v1/MINIAODSIM,T1_US_FNAL_Disk,2.40673,1/1/70,0,944,944,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/WZTo3LNu_mllmin01_13TeV-powheg-pythia8_ext1/RunIISummer16MiniAODv3-PUMoriond17_94X_mcRun2_asymptotic_v3_ext1-v2/MINIAODSIM,T1_US_FNAL_Disk,2.48195,11/4/20,1604486795000,625,625,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/ZZTo4L_13TeV_powheg_pythia8_ext1/RunIISummer16MiniAODv3-PUMoriond17_94X_mcRun2_asymptotic_v3-v2/MINIAODSIM,T2_US_MIT,2.98286,10/26/20,1603699796000,717,717,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/TTToSemiLeptonic_TuneCP5up_13TeV-powheg-pythia8/RunIISummer20UL16MiniAOD-106X_mcRun2_asymptotic_v13-v3/MINIAODSIM,T1_US_FNAL_Disk,3.92852,7/3/21,1625327713000,1172,1172,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/DoubleMuonLowMass/Run2017E-09Aug2019_UL2017-v1/MINIAOD,T2_BE_IIHE,1.29234,9/17/21,1631911002000,495,495,['t2_be_iihe_local_users'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/BTagCSV/Run2017C-31Mar2018-v1/MINIAOD,T1_US_FNAL_Disk,1.0903,4/14/20,1586891023000,344,344,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/DoubleMu/Run2011A-ZMu-08Nov2011-v1/RAW-RECO,T2_CH_CERN,1.25403,9/22/21,1632315199000,310,310,['sync_t2_ch_cern'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/SingleElectron/Run2015D-16Dec2015-v1/MINIAOD,T2_IT_Legnaro,2.57282,1/1/70,0,2801,2801,['t2_it_legnaro_local_users'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/JetHT/Run2016E-03Feb2017-v1/MINIAOD,T2_DE_DESY,2.49656,8/15/21,1629064476000,669,669,['t2_de_desy_local_users'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Tau/Run2016F-23Sep2016-v1/MINIAOD,T2_US_Purdue,1.0312,1/1/70,0,478,478,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/BTagCSV/Run2016G-PromptReco-v1/MINIAOD,T1_US_FNAL_Disk,3.26682,1/1/70,0,1334,1334,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/MET/Run2016H-03Feb2017_ver2-v1/MINIAOD,T2_IT_Legnaro,1.26916,1/1/70,0,340,340,['t2_it_legnaro_local_users'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/SinglePhoton/Run2016H-07Aug17-v1/MINIAOD,T2_UK_London_IC,1.02502,1/1/70,0,456,456,['t2_uk_london_ic_local'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/DoubleMuonLowMass/Run2016G-BPHSkim-23Sep2016-v1/USER,T3_TW_NTU_HEP,1.25262,1/1/70,0,709,709,['sync_t3_tw_ntu_hep'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/EGamma/Run2018D-12Nov2019_UL2018-v8/MINIAOD,T1_US_FNAL_Disk,20.29126,9/24/21,1632494402000,5865,5865,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/ParkingDoubleMuonLowMass2/Run2022C-PromptReco-v1/MINIAOD,T2_US_Caltech,1.509,1/1/70,0,568,568,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/JPsiMM_TuneCUETP8M1_5p02TeV_pythia8/RunIIpp5Spring18DR-94X_mc2017_realistic_forppRef5TeV-v2/AODSIM,T2_FR_GRIF_LLR,2.09119,3/30/20,1585563692000,521,521,['t2_fr_grif_llr_local'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/DYBJetsToLL_M-50_Zpt-100to200_TuneCP5_13TeV-madgraphMLM-pythia8/RunIIAutumn18MiniAOD-102X_upgrade2018_realistic_v15-v1/MINIAODSIM,T1_US_FNAL_Disk,1.06956,9/17/21,1631901648000,515,515,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/QCD_Pt-30toInf_DoubleEMEnriched_MGG-40to80_TuneCP5_13TeV_Pythia8/RunIIFall17MiniAODv2-PU2017_12Apr2018_94X_mc2017_realistic_v14-v1/MINIAODSIM,T1_US_FNAL_Disk,1.69036,9/25/20,1600992719000,507,507,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/W3JetsToLNu_TuneCUETP8M1_13TeV-madgraphMLM-pythia8/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6_ext1-v1/MINIAODSIM,T1_US_FNAL_Disk,1.29824,1/1/70,0,553,553,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/BuToChic1KToJpsiGamma_BpFilter_8TeV_Pythia6-evtGen/Summer12_DR53X-PU_RD2_START53_V19F-v1/AODSIM,T3_CH_CERN_OpenData,5.58457,1/1/70,0,1529,1529,['t3_ch_cern_opendata_local'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/QCD_HT-100To250_TuneZ2star_8TeV-madgraph-pythia/Summer12_DR53X-PU_S10_START53_V7A-v1/AODSIM,T2_DE_DESY,17.19062,9/22/20,1600745657000,4309,4309,['t2_de_desy_local_users'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/BsToJpsiPhi_BMuonFilter_SoftQCDnonD_TuneCP5_13TeV-pythia8-evtgen/RunIISummer19UL18RECO-106X_upgrade2018_realistic_v11_L1v1-v1/AODSIM,T2_US_Wisconsin,1.24626,10/28/20,1603900865000,297,297,['sync_t2_us_wisconsin'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Cosmics/Commissioning2022-v1/RAW,T2_DE_DESY,6.61937,1/1/70,0,1089,1089,['rwalsh'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/SMS-T2tt_dM-10to80_genHT-160_genMET-80_mWMin-0p1_TuneCUETP8M1_13TeV-madgraphMLM-pythia8/RunIISpring16MiniAODv2-PUSpring16Fast_80X_mcRun2_asymptotic_2016_miniAODv2_v0-v1/MINIAODSIM,T3_US_FNALLPC,1.24498,1/1/70,0,388,388,['sync_t3_us_fnallpc'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/SingleElectron/Run2016G-03Feb2017-v1/MINIAOD,T2_IT_Legnaro,5.21943,5/4/20,1588615354000,1317,1317,['t2_it_legnaro_local_users'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/ScoutingCaloHT/Run2017E-v1/RAW,T3_US_FNALLPC,4.6117,1/1/70,0,1997,1997,['t3_us_fnallpc_local_users'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/QCD_Pt-120to170_EMEnriched_TuneCP5_14TeV_pythia8/Phase2HLTTDRSummer20ReRECOMiniAOD-PU140_111X_mcRun4_realistic_T15_v1-v1/GEN-SIM-DIGI-RAW-MINIAOD,T1_RU_JINR_Disk,4.93059,1/1/70,0,305,305,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/QCD_Pt-15to20_MuEnrichedPt5_TuneCP5_14TeV_pythia8/Phase2HLTTDRWinter20DIGI-PU200_110X_mcRun4_realistic_v3-v1/GEN-SIM-DIGI-RAW,T1_DE_KIT_Disk,4.99951,1/1/70,0,341,341,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/SUSYGluGluToBBHToBB_M-200_TuneCP5_13TeV-amcatnlo-pythia8/RunIIAutumn18MiniAOD-102X_upgrade2018_realistic_v15-v1/MINIAODSIM,T2_US_Wisconsin,1.14661,8/31/20,1598901701000,433,433,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/QCD_HT2000toInf_TuneCUETP8M1_13TeV-madgraphMLM-pythia8/RunIIFall15DR76-PU25nsData2015v1_76X_mcRun2_asymptotic_v12_ext1-v1/AODSIM,T3_US_FNALLPC,1.22196,1/1/70,0,404,404,['t3_us_fnallpc_local_users'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/MSSMD_mH_125_mN1_10_mGammaD_0p4_cT_50_TuneCP5_13TeV-madgraph-pythia8/RunIIFall17MiniAODv2-PU2017_12Apr2018_94X_mc2017_realistic_v14-v1/MINIAODSIM,T2_US_Vanderbilt,1.32882,1/1/70,0,663,663,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/WplusJToENuJ_scalesUpTo8_NNPDF31_plus_CMSPDF_TuneCP5_13TeV_powheg2-minlo-pythia/RunIISummer16MiniAODv2-PUMoriond17_80X_mcRun2_asymptotic_2016_TrancheIV_v6-v3/MINIAODSIM,T2_US_Purdue,2.34456,1/1/70,0,1112,1112,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/WGToLNuG_01J_5f_TuneCUETP8M1_13TeV-amcatnloFXFX-pythia8/RunIISummer16MiniAODv3-PUMoriond17_94X_mcRun2_asymptotic_v3_ext1-v1/MINIAODSIM,T1_US_FNAL_Disk,1.79428,7/29/21,1627579743000,483,483,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/WGToLNuG_01J_5f_TuneCP5_13TeV-amcatnloFXFX-pythia8/RunIISummer20UL16MiniAOD-106X_mcRun2_asymptotic_v13-v2/MINIAODSIM,T1_US_FNAL_Disk,1.79793,2/7/21,1612721421000,638,638,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/WJetsToLNu_012JetsNLO_34JetsLO_EWNLOcorr_13TeV-sherpa/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v4/MINIAODSIM,T1_US_FNAL_Disk,2.04018,1/1/70,0,659,659,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/JPsiToMuMuGun_Pt5To30-pythia8/RunIISummer20UL16RECOAPV-NoPU_106X_mcRun2_asymptotic_preVFP_v8-v2/AODSIM,T2_CH_CERN,4.09753,11/5/20,1604577653000,1174,1174,['mdunser'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/TTTo2L2Nu_mtop178p5_TuneCP5_13TeV-powheg-pythia8/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v1/MINIAODSIM,T1_US_FNAL_Disk,3.35666,1/1/70,0,1249,1249,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/JetHT/CMSSW_10_6_4_patch1-106X_dataRun2_v24_RelVal_2018B-v1/RECO,T1_US_FNAL_Disk,1.24219,1/1/70,0,100,100,['sync_t1_us_fnal_disk'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Tau/Run2016H-03Feb2017_ver2-v1/MINIAOD,T2_US_Wisconsin,2.39994,1/1/70,0,680,680,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/ZeroBias/Run2017C-31Mar2018-v1/MINIAOD,T2_US_Purdue,1.81657,12/7/20,1607365875000,553,553,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/DoubleMuon/Run2017E-17Nov2017-v1/MINIAOD,T1_US_FNAL_Disk,1.82229,3/7/20,1583563964000,596,596,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/SingleElectron/Run2016E-21Feb2020_UL2016_HIPM_rsb-v1/AOD,T2_BE_UCL,1.23686,10/16/20,1602838376000,208,208,['sync_t2_be_ucl'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/DYToLL_M-50_TuneCP5_14TeV-pythia8/Run3Winter21DRMiniAOD-FlatPU30to80FEVT_112X_mcRun3_2021_realistic_v16-v2/MINIAODSIM,T1_US_FNAL_Disk,1.77221,9/21/21,1632224925000,797,797,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/SMS-T6WgStealth_TuneCP2_13TeV-madgraphMLM-pythia8/RunIIFall17MiniAODv2-PUFall17Fast_94X_mc2017_realistic_v15-v1/MINIAODSIM,T1_US_FNAL_Disk,2.48096,5/22/20,1590177608000,883,883,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/ggH_HToSSTodddd_MH-125_TuneCUETP8M1_13TeV-powheg-pythia8/RunIISummer16MiniAODv3-PUMoriond17_rp_94X_mcRun2_asymptotic_v3-v1/MINIAODSIM,T2_US_Florida,1.28221,5/21/20,1590040872000,441,441,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/OniaAndX_ToMuMu_MuFilter_SoftQCDnonD_TuneCP5_13TeV-pythia8-evtgen/RunIISummer19UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v2/MINIAODSIM,T1_US_FNAL_Disk,1.57226,1/1/70,0,465,465,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/WGToLNuG_01J_5f_TuneCP5_13TeV-amcatnloFXFX-pythia8/RunIISummer20UL16MiniAODAPVv2-106X_mcRun2_asymptotic_preVFP_v11-v1/MINIAODSIM,T1_US_FNAL_Disk,1.18848,7/31/21,1627750998000,318,318,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/Charmonium_JpsiToMuMu_Pt20_25_TuneCP5_13TeV-pythia8/RunIISummer20UL18MiniAODv2-106X_upgrade2018_realistic_v16_L1v1-v2/MINIAODSIM,T1_US_FNAL_Disk,1.67905,1/1/70,0,448,448,['transfer_ops'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/ChicToJpsiGamma_MuFilter_8TeV_Pythia6-evtgen/Summer12_DR53X-PU_RD2_START53_V19F-v1/AODSIM,T3_CH_CERN_OpenData,27.59428,1/1/70,0,8608,8608,['t3_ch_cern_opendata_local'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
